ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_of_week,day_of_week_lower,day_of_week_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,is_holiday,is_holiday_lower,is_holiday_upper,is_month_end,is_month_end_lower,is_month_end_upper,is_month_start,is_month_start_lower,is_month_start_upper,is_perishable,is_perishable_lower,is_perishable_upper,is_weekend,is_weekend_lower,is_weekend_upper,month,month_lower,month_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,onpromotion,onpromotion_lower,onpromotion_upper,sales_per_transaction,sales_per_transaction_lower,sales_per_transaction_upper,shelf_life_days,shelf_life_days_lower,shelf_life_days_upper,transactions,transactions_lower,transactions_upper,transactions_missing,transactions_missing_lower,transactions_missing_upper,week,week_lower,week_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,zero_sales,zero_sales_lower,zero_sales_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2013-01-02,-12.872775720800002,-870.4146996134884,586.5339984994081,-12.872775720800002,-12.872775720800002,0.026848947444038082,0.026848947444038082,0.026848947444038082,6.952470732492109,6.952470732492109,6.952470732492109,-0.156631,-0.156631,-0.156631,0.0,0.0,0.0,0.0,0.0,0.0,0.195656,0.195656,0.195656,0.0,0.0,0.0,-0.2323043990589627,-0.2323043990589627,-0.2323043990589627,6.4541379484942585,6.4541379484942585,6.4541379484942585,0.014199764746399966,0.014199764746399966,0.014199764746399966,2.8845254072777076,2.8845254072777076,2.8845254072777076,4.89141,4.89141,4.89141,-0.7809588032855707,-0.7809588032855707,-0.7809588032855707,0.0,0.0,0.0,0.10972481536849693,0.10972481536849693,0.10972481536849693,-0.030978563288837385,-0.030978563288837385,-0.030978563288837385,-0.4673542207090129,-0.4673542207090129,-0.4673542207090129,0.0,0.0,0.0,0.0,0.0,0.0,-95.95544600287083
2013-01-03,-12.631589030433217,-848.6358309703758,603.6596370060569,-12.631589030433217,-12.631589030433217,0.026848947444038082,0.026848947444038082,0.026848947444038082,6.952470732492109,6.952470732492109,6.952470732492109,-0.156631,-0.156631,-0.156631,0.0,0.0,0.0,0.0,0.0,0.0,0.195656,0.195656,0.195656,0.0,0.0,0.0,-0.2323043990589627,-0.2323043990589627,-0.2323043990589627,6.739421791129203,6.739421791129203,6.739421791129203,0.014199764746399966,0.014199764746399966,0.014199764746399966,2.8845254072777076,2.8845254072777076,2.8845254072777076,4.89141,4.89141,4.89141,-0.7809588032855707,-0.7809588032855707,-0.7809588032855707,0.0,0.0,0.0,0.10972481536849693,0.10972481536849693,0.10972481536849693,0.21858800000020046,0.21858800000020046,0.21858800000020046,-0.43163694136310576,-0.43163694136310576,-0.43163694136310576,0.0,0.0,0.0,0.0,0.0,0.0,-97.76119539872344
2013-01-04,-12.39040234006643,-810.1532971207853,650.318225812561,-12.39040234006643,-12.39040234006643,0.026848947444038082,0.026848947444038082,0.026848947444038082,6.952470732492109,6.952470732492109,6.952470732492109,-0.156631,-0.156631,-0.156631,0.0,0.0,0.0,0.0,0.0,0.0,0.195656,0.195656,0.195656,0.0,0.0,0.0,-0.2323043990589627,-0.2323043990589627,-0.2323043990589627,6.559679139253686,6.559679139253686,6.559679139253686,0.014199764746399966,0.014199764746399966,0.014199764746399966,2.8845254072777076,2.8845254072777076,2.8845254072777076,4.89141,4.89141,4.89141,-0.7809588032855707,-0.7809588032855707,-0.7809588032855707,0.0,0.0,0.0,0.10972481536849693,0.10972481536849693,0.10972481536849693,0.007667116265911635,0.007667116265911635,0.007667116265911635,-0.4004587095043346,-0.4004587095043346,-0.4004587095043346,0.0,0.0,0.0,0.0,0.0,0.0,-93.66746609716024
2013-01-05,-12.149215649699647,-835.3418441814015,665.5805498542857,-12.149215649699647,-12.149215649699647,0.026848947444038082,0.026848947444038082,0.026848947444038082,6.952470732492109,6.952470732492109,6.952470732492109,-0.156631,-0.156631,-0.156631,0.0,0.0,0.0,0.0,0.0,0.0,0.195656,0.195656,0.195656,0.0,0.0,0.0,-0.2323043990589627,-0.2323043990589627,-0.2323043990589627,6.255799294943214,6.255799294943214,6.255799294943214,0.014199764746399966,0.014199764746399966,0.014199764746399966,2.8845254072777076,2.8845254072777076,2.8845254072777076,4.89141,4.89141,4.89141,-0.7809588032855707,-0.7809588032855707,-0.7809588032855707,0.0,0.0,0.0,0.10972481536849693,0.10972481536849693,0.10972481536849693,-0.3220242753433759,-0.3220242753433759,-0.3220242753433759,-0.3746471622055184,-0.3746471622055184,-0.3746471622055184,0.0,0.0,0.0,0.0,0.0,0.0,-88.15227034520376
2013-01-06,-11.90802895933286,-881.1585334148872,630.4717220370179,-11.90802895933286,-11.90802895933286,0.026848947444038082,0.026848947444038082,0.026848947444038082,6.952470732492109,6.952470732492109,6.952470732492109,-0.156631,-0.156631,-0.156631,0.0,0.0,0.0,0.0,0.0,0.0,0.195656,0.195656,0.195656,0.0,0.0,0.0,-0.2323043990589627,-0.2323043990589627,-0.2323043990589627,6.71566888112331,6.71566888112331,6.71566888112331,0.014199764746399966,0.014199764746399966,0.014199764746399966,2.8845254072777076,2.8845254072777076,2.8845254072777076,4.89141,4.89141,4.89141,-0.7809588032855707,-0.7809588032855707,-0.7809588032855707,0.0,0.0,0.0,0.10972481536849693,0.10972481536849693,0.10972481536849693,0.11808746526003654,0.11808746526003654,0.11808746526003654,-0.3548893166288345,-0.3548893166288345,-0.3548893166288345,0.0,0.0,0.0,0.0,0.0,0.0,-91.87840847703974
2013-01-07,-11.666842268966075,-806.6341423725564,655.5118582906734,-11.666842268966075,-11.666842268966075,0.026848947444038082,0.026848947444038082,0.026848947444038082,6.952470732492109,6.952470732492109,6.952470732492109,-0.156631,-0.156631,-0.156631,0.0,0.0,0.0,0.0,0.0,0.0,0.195656,0.195656,0.195656,0.0,0.0,0.0,-0.2323043990589627,-0.2323043990589627,-0.2323043990589627,6.5334144110539745,6.5334144110539745,6.5334144110539745,0.014199764746399966,0.014199764746399966,0.014199764746399966,2.8845254072777076,2.8845254072777076,2.8845254072777076,4.89141,4.89141,4.89141,-0.7809588032855707,-0.7809588032855707,-0.7809588032855707,0.0,0.0,0.0,0.10972481536849693,0.10972481536849693,0.10972481536849693,-0.07734407128890139,-0.07734407128890139,-0.07734407128890139,-0.34171225014923284,-0.34171225014923284,-0.34171225014923284,0.0,0.0,0.0,0.0,0.0,0.0,-87.89115768052268
2013-01-08,-11.425655578599288,-891.0460320756048,633.3212801061271,-11.425655578599288,-11.425655578599288,0.026848947444038082,0.026848947444038082,0.026848947444038082,6.952470732492109,6.952470732492109,6.952470732492109,-0.156631,-0.156631,-0.156631,0.0,0.0,0.0,0.0,0.0,0.0,0.195656,0.195656,0.195656,0.0,0.0,0.0,-0.2323043990589627,-0.2323043990589627,-0.2323043990589627,6.703006982419986,6.703006982419986,6.703006982419986,0.014199764746399966,0.014199764746399966,0.014199764746399966,2.8845254072777076,2.8845254072777076,2.8845254072777076,4.89141,4.89141,4.89141,-0.7809588032855707,-0.7809588032855707,-0.7809588032855707,0.0,0.0,0.0,0.10972481536849693,0.10972481536849693,0.10972481536849693,0.0860043283976037,0.0860043283976037,0.0860043283976037,-0.33546807846972687,-0.33546807846972687,-0.33546807846972687,0.0,0.0,0.0,0.0,0.0,0.0,-88.01190470067618
2013-01-09,-11.184468888232505,-797.6503734607264,659.6077639387051,-11.184468888232505,-11.184468888232505,0.026848947444038082,0.026848947444038082,0.026848947444038082,6.952470732492109,6.952470732492109,6.952470732492109,-0.156631,-0.156631,-0.156631,0.0,0.0,0.0,0.0,0.0,0.0,0.195656,0.195656,0.195656,0.0,0.0,0.0,-0.2323043990589627,-0.2323043990589627,-0.2323043990589627,6.585168496011559,6.585168496011559,6.585168496011559,0.014199764746399966,0.014199764746399966,0.014199764746399966,2.8845254072777076,2.8845254072777076,2.8845254072777076,4.89141,4.89141,4.89141,-0.7809588032855707,-0.7809588032855707,-0.7809588032855707,0.0,0.0,0.0,0.10972481536849693,0.10972481536849693,0.10972481536849693,-0.03097856328937676,-0.03097856328937676,-0.03097856328937676,-0.3363236731911724,-0.3363236731911724,-0.3363236731911724,0.0,0.0,0.0,0.0,0.0,0.0,-84.83608105564262
2013-01-10,-10.943282197865718,-778.8778746819021,673.5516714170384,-10.943282197865718,-10.943282197865718,0.026848947444038082,0.026848947444038082,0.026848947444038082,6.952470732492109,6.952470732492109,6.952470732492109,-0.156631,-0.156631,-0.156631,0.0,0.0,0.0,0.0,0.0,0.0,0.195656,0.195656,0.195656,0.0,0.0,0.0,-0.2323043990589627,-0.2323043990589627,-0.2323043990589627,6.826803304175456,6.826803304175456,6.826803304175456,0.014199764746399966,0.014199764746399966,0.014199764746399966,2.8845254072777076,2.8845254072777076,2.8845254072777076,4.89141,4.89141,4.89141,-0.7809588032855707,-0.7809588032855707,-0.7809588032855707,0.0,0.0,0.0,0.10972481536849693,0.10972481536849693,0.10972481536849693,0.2185879999999214,0.2185879999999214,0.2185879999999214,-0.34425542831657374,-0.34425542831657374,-0.34425542831657374,0.0,0.0,0.0,0.0,0.0,0.0,-85.65091726477985
2013-01-11,-10.702095507498933,-818.7554764788463,670.9562530273482,-10.702095507498933,-10.702095507498933,0.026848947444038082,0.026848947444038082,0.026848947444038082,6.952470732492109,6.952470732492109,6.952470732492109,-0.156631,-0.156631,-0.156631,0.0,0.0,0.0,0.0,0.0,0.0,0.195656,0.195656,0.195656,0.0,0.0,0.0,-0.2323043990589627,-0.2323043990589627,-0.2323043990589627,6.601088605004372,6.601088605004372,6.601088605004372,0.014199764746399966,0.014199764746399966,0.014199764746399966,2.8845254072777076,2.8845254072777076,2.8845254072777076,4.89141,4.89141,4.89141,-0.7809588032855707,-0.7809588032855707,-0.7809588032855707,0.0,0.0,0.0,0.10972481536849693,0.10972481536849693,0.10972481536849693,0.00766711626485133,0.00766711626485133,0.00766711626485133,-0.35904924375258807,-0.35904924375258807,-0.35904924375258807,0.0,0.0,0.0,0.0,0.0,0.0,-81.34757621171862
