ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_of_week,day_of_week_lower,day_of_week_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,is_holiday,is_holiday_lower,is_holiday_upper,is_month_end,is_month_end_lower,is_month_end_upper,is_month_start,is_month_start_lower,is_month_start_upper,is_perishable,is_perishable_lower,is_perishable_upper,is_weekend,is_weekend_lower,is_weekend_upper,month,month_lower,month_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,onpromotion,onpromotion_lower,onpromotion_upper,sales_per_transaction,sales_per_transaction_lower,sales_per_transaction_upper,shelf_life_days,shelf_life_days_lower,shelf_life_days_upper,transactions,transactions_lower,transactions_upper,transactions_missing,transactions_missing_lower,transactions_missing_upper,week,week_lower,week_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,zero_sales,zero_sales_lower,zero_sales_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2013-01-02,3412.681074,1458.975491494995,1598.829925107664,3412.681074,3412.681074,-0.0055159255425838005,-0.0055159255425838005,-0.0055159255425838005,-0.5371032777264586,-0.5371032777264586,-0.5371032777264586,-0.00569717,-0.00569717,-0.00569717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572692922290324,0.0006572692922290324,0.0006572692922290324,-0.5525014668289557,-0.5525014668289557,-0.5525014668289557,-0.000439194126913887,-0.000439194126913887,-0.000439194126913887,-0.0922841081974507,-0.0922841081974507,-0.0922841081974507,-0.3895718,-0.3895718,-0.3895718,-0.03932971777123944,-0.03932971777123944,-0.03932971777123944,0.0,0.0,0.0,-0.004922631380499721,-0.004922631380499721,-0.004922631380499721,-0.0027775058256305635,-0.0027775058256305635,-0.0027775058256305635,-0.012620683276866555,-0.012620683276866555,-0.012620683276866555,0.0,0.0,0.0,0.0,0.0,0.0,1527.169774795584
2013-01-03,3412.1734707117434,1457.273416360634,1594.3112703565932,3412.1734707117434,3412.1734707117434,-0.0055159255425838005,-0.0055159255425838005,-0.0055159255425838005,-0.5371032777264586,-0.5371032777264586,-0.5371032777264586,-0.00569717,-0.00569717,-0.00569717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572692922290324,0.0006572692922290324,0.0006572692922290324,-0.5534187076331145,-0.5534187076331145,-0.5534187076331145,-0.000439194126913887,-0.000439194126913887,-0.000439194126913887,-0.0922841081974507,-0.0922841081974507,-0.0922841081974507,-0.3895718,-0.3895718,-0.3895718,-0.03932971777123944,-0.03932971777123944,-0.03932971777123944,0.0,0.0,0.0,-0.004922631380499721,-0.004922631380499721,-0.004922631380499721,-0.0026484640000002547,-0.0026484640000002547,-0.0026484640000002547,-0.013666965906655693,-0.013666965906655693,-0.013666965906655693,0.0,0.0,0.0,0.0,0.0,0.0,1523.8128383304515
2013-01-04,3411.6658674234877,1466.1235697019295,1596.2588464541302,3411.6658674234877,3411.6658674234877,-0.0055159255425838005,-0.0055159255425838005,-0.0055159255425838005,-0.5371032777264586,-0.5371032777264586,-0.5371032777264586,-0.00569717,-0.00569717,-0.00569717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572692922290324,0.0006572692922290324,0.0006572692922290324,-0.551664321882712,-0.551664321882712,-0.551664321882712,-0.000439194126913887,-0.000439194126913887,-0.000439194126913887,-0.0922841081974507,-0.0922841081974507,-0.0922841081974507,-0.3895718,-0.3895718,-0.3895718,-0.03932971777123944,-0.03932971777123944,-0.03932971777123944,0.0,0.0,0.0,-0.004922631380499721,-0.004922631380499721,-0.004922631380499721,2.3574536092678172e-05,2.3574536092678172e-05,2.3574536092678172e-05,-0.014584618692346018,-0.014584618692346018,-0.014584618692346018,0.0,0.0,0.0,0.0,0.0,0.0,1529.571530180915
2013-01-05,3411.158264135231,1474.0261555090476,1622.1856015778892,3411.158264135231,3411.158264135231,-0.0055159255425838005,-0.0055159255425838005,-0.0055159255425838005,-0.5371032777264586,-0.5371032777264586,-0.5371032777264586,-0.00569717,-0.00569717,-0.00569717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572692922290324,0.0006572692922290324,0.0006572692922290324,-0.5473345819448687,-0.5473345819448687,-0.5473345819448687,-0.000439194126913887,-0.000439194126913887,-0.000439194126913887,-0.0922841081974507,-0.0922841081974507,-0.0922841081974507,-0.3895718,-0.3895718,-0.3895718,-0.03932971777123944,-0.03932971777123944,-0.03932971777123944,0.0,0.0,0.0,-0.004922631380499721,-0.004922631380499721,-0.004922631380499721,0.005140199550022315,0.005140199550022315,0.005140199550022315,-0.015371503768432406,-0.015371503768432406,-0.015371503768432406,0.0,0.0,0.0,0.0,0.0,0.0,1544.1133816869904
2013-01-06,3410.650660846975,1468.4231210456328,1612.1349313775777,3410.650660846975,3410.650660846975,-0.0055159255425838005,-0.0055159255425838005,-0.0055159255425838005,-0.5371032777264586,-0.5371032777264586,-0.5371032777264586,-0.00569717,-0.00569717,-0.00569717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572692922290324,0.0006572692922290324,0.0006572692922290324,-0.5480278697939736,-0.5480278697939736,-0.5480278697939736,-0.000439194126913887,-0.000439194126913887,-0.000439194126913887,-0.0922841081974507,-0.0922841081974507,-0.0922841081974507,-0.3895718,-0.3895718,-0.3895718,-0.03932971777123944,-0.03932971777123944,-0.03932971777123944,0.0,0.0,0.0,-0.004922631380499721,-0.004922631380499721,-0.004922631380499721,0.0051028359998691415,0.0051028359998691415,0.0051028359998691415,-0.016027428067384063,-0.016027428067384063,-0.016027428067384063,0.0,0.0,0.0,0.0,0.0,0.0,1541.5190445715991
2013-01-07,3410.1430575587187,1447.9806278561082,1584.8096802017556,3410.1430575587187,3410.1430575587187,-0.0055159255425838005,-0.0055159255425838005,-0.0055159255425838005,-0.5371032777264586,-0.5371032777264586,-0.5371032777264586,-0.00569717,-0.00569717,-0.00569717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572692922290324,0.0006572692922290324,0.0006572692922290324,-0.5543472867124052,-0.5543472867124052,-0.5543472867124052,-0.000439194126913887,-0.000439194126913887,-0.000439194126913887,-0.0922841081974507,-0.0922841081974507,-0.0922841081974507,-0.3895718,-0.3895718,-0.3895718,-0.03932971777123944,-0.03932971777123944,-0.03932971777123944,0.0,0.0,0.0,-0.004922631380499721,-0.004922631380499721,-0.004922631380499721,-0.0006899153751180188,-0.0006899153751180188,-0.0006899153751180188,-0.016554093610828585,-0.016554093610828585,-0.016554093610828585,0.0,0.0,0.0,0.0,0.0,0.0,1519.7395062998976
2013-01-08,3409.6354542704626,1431.0421850407583,1585.742958497034,3409.6354542704626,3409.6354542704626,-0.0055159255425838005,-0.0055159255425838005,-0.0055159255425838005,-0.5371032777264586,-0.5371032777264586,-0.5371032777264586,-0.00569717,-0.00569717,-0.00569717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572692922290324,0.0006572692922290324,0.0006572692922290324,-0.558209016600084,-0.558209016600084,-0.558209016600084,-0.000439194126913887,-0.000439194126913887,-0.000439194126913887,-0.0922841081974507,-0.0922841081974507,-0.0922841081974507,-0.3895718,-0.3895718,-0.3895718,-0.03932971777123944,-0.03932971777123944,-0.03932971777123944,0.0,0.0,0.0,-0.004922631380499721,-0.004922631380499721,-0.004922631380499721,-0.004150724885246318,-0.004150724885246318,-0.004150724885246318,-0.016955013988379126,-0.016955013988379126,-0.016955013988379126,0.0,0.0,0.0,0.0,0.0,0.0,1506.3462003773668
2013-01-09,3409.1278509822064,1439.984245649296,1578.9840918670106,3409.1278509822064,3409.1278509822064,-0.0055159255425838005,-0.0055159255425838005,-0.0055159255425838005,-0.5371032777264586,-0.5371032777264586,-0.5371032777264586,-0.00569717,-0.00569717,-0.00569717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572692922290324,0.0006572692922290324,0.0006572692922290324,-0.5571161827878192,-0.5571161827878192,-0.5571161827878192,-0.000439194126913887,-0.000439194126913887,-0.000439194126913887,-0.0922841081974507,-0.0922841081974507,-0.0922841081974507,-0.3895718,-0.3895718,-0.3895718,-0.03932971777123944,-0.03932971777123944,-0.03932971777123944,0.0,0.0,0.0,-0.004922631380499721,-0.004922631380499721,-0.004922631380499721,-0.0027775058256295734,-0.0027775058256295734,-0.0027775058256295734,-0.01723539923573099,-0.01723539923573099,-0.01723539923573099,0.0,0.0,0.0,0.0,0.0,0.0,1509.8475560073584
2013-01-10,3408.62024769395,1441.487815316554,1577.0448175380948,3408.62024769395,3408.62024769395,-0.0055159255425838005,-0.0055159255425838005,-0.0055159255425838005,-0.5371032777264586,-0.5371032777264586,-0.5371032777264586,-0.00569717,-0.00569717,-0.00569717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572692922290324,0.0006572692922290324,0.0006572692922290324,-0.5571537536823965,-0.5571537536823965,-0.5571537536823965,-0.000439194126913887,-0.000439194126913887,-0.000439194126913887,-0.0922841081974507,-0.0922841081974507,-0.0922841081974507,-0.3895718,-0.3895718,-0.3895718,-0.03932971777123944,-0.03932971777123944,-0.03932971777123944,0.0,0.0,0.0,-0.004922631380499721,-0.004922631380499721,-0.004922631380499721,-0.002648463999999668,-0.002648463999999668,-0.002648463999999668,-0.01740201195593826,-0.01740201195593826,-0.01740201195593826,0.0,0.0,0.0,0.0,0.0,0.0,1509.4946818134458
2013-01-11,3408.112644405694,1451.4851863702922,1588.5594313969677,3408.112644405694,3408.112644405694,-0.0055159255425838005,-0.0055159255425838005,-0.0055159255425838005,-0.5371032777264586,-0.5371032777264586,-0.5371032777264586,-0.00569717,-0.00569717,-0.00569717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572692922290324,0.0006572692922290324,0.0006572692922290324,-0.5545427012802829,-0.5545427012802829,-0.5545427012802829,-0.000439194126913887,-0.000439194126913887,-0.000439194126913887,-0.0922841081974507,-0.0922841081974507,-0.0922841081974507,-0.3895718,-0.3895718,-0.3895718,-0.03932971777123944,-0.03932971777123944,-0.03932971777123944,0.0,0.0,0.0,-0.004922631380499721,-0.004922631380499721,-0.004922631380499721,2.3574536097066128e-05,2.3574536097066128e-05,2.3574536097066128e-05,-0.017462998089921394,-0.017462998089921394,-0.017462998089921394,0.0,0.0,0.0,0.0,0.0,0.0,1518.168652309472
