ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_of_week,day_of_week_lower,day_of_week_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,is_holiday,is_holiday_lower,is_holiday_upper,is_month_end,is_month_end_lower,is_month_end_upper,is_month_start,is_month_start_lower,is_month_start_upper,is_perishable,is_perishable_lower,is_perishable_upper,is_weekend,is_weekend_lower,is_weekend_upper,month,month_lower,month_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,onpromotion,onpromotion_lower,onpromotion_upper,sales_per_transaction,sales_per_transaction_lower,sales_per_transaction_upper,shelf_life_days,shelf_life_days_lower,shelf_life_days_upper,transactions,transactions_lower,transactions_upper,transactions_missing,transactions_missing_lower,transactions_missing_upper,week,week_lower,week_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,zero_sales,zero_sales_lower,zero_sales_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2013-01-02,11335.930974,6111.357092256722,6969.340151607362,11335.930974,11335.930974,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.42185774467666426,-0.42185774467666426,-0.42185774467666426,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,-0.0034929970481149654,-0.0034929970481149654,-0.0034929970481149654,-0.0067777623436902175,-0.0067777623436902175,-0.0067777623436902175,0.0,0.0,0.0,0.0,0.0,0.0,6553.780699498018
2013-01-03,11337.118942342824,6138.950440544843,7022.529243998605,11337.118942342824,11337.118942342824,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.4198013475773214,-0.4198013475773214,-0.4198013475773214,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,-0.002070309999996969,-0.002070309999996969,-0.002070309999996969,-0.006144052292465382,-0.006144052292465382,-0.006144052292465382,0.0,0.0,0.0,0.0,0.0,0.0,6577.781132702929
2013-01-04,11338.306910685646,6117.399307776802,6986.2981266687075,11338.306910685646,11338.306910685646,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.4220867410468091,-0.4220867410468091,-0.4220867410468091,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,-0.00499242484365239,-0.00499242484365239,-0.00499242484365239,-0.005507330918297653,-0.005507330918297653,-0.005507330918297653,0.0,0.0,0.0,0.0,0.0,0.0,6552.557897765827
2013-01-05,11339.49487902847,6180.408362224513,7108.487887653354,11339.49487902847,11339.49487902847,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.4137401822770086,-0.4137401822770086,-0.4137401822770086,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,0.0027327004871987473,0.0027327004871987473,0.0027327004871987473,-0.004885897479348279,-0.004885897479348279,-0.004885897479348279,0.0,0.0,0.0,0.0,0.0,0.0,6647.890200850025
2013-01-06,11340.682847371292,6297.523980436925,7160.538740384859,11340.682847371292,11340.682847371292,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.40623414421442267,-0.40623414421442267,-0.40623414421442267,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,0.009649488968328882,0.009649488968328882,0.009649488968328882,-0.00429664789789245,-0.00429664789789245,-0.00429664789789245,0.0,0.0,0.0,0.0,0.0,0.0,6733.710256062233
2013-01-07,11341.870815714117,6190.6765820298915,7061.6700636513515,11341.870815714117,11341.870815714117,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.4158912399068423,-0.4158912399068423,-0.4158912399068423,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,-0.0005495428148345385,-0.0005495428148345385,-0.0005495428148345385,-0.0037547118071486942,-0.0037547118071486942,-0.0037547118071486942,0.0,0.0,0.0,0.0,0.0,0.0,6624.886099303544
2013-01-08,11343.058784056939,6158.390552134414,7074.9794189058,11343.058784056939,11343.058784056939,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.416137044793844,-0.416137044793844,-0.416137044793844,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,-0.0012769147489048653,-0.0012769147489048653,-0.0012769147489048653,-0.00327314476008003,-0.00327314476008003,-0.00327314476008003,0.0,0.0,0.0,0.0,0.0,0.0,6622.791822736632
2013-01-09,11344.246752399764,6154.953926698156,7034.127528513063,11344.246752399764,11344.246752399764,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.4179426647190003,-0.4179426647190003,-0.4179426647190003,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,-0.0034929970481197923,-0.0034929970481197923,-0.0034929970481197923,-0.002862682386021463,-0.002862682386021463,-0.002862682386021463,0.0,0.0,0.0,0.0,0.0,0.0,6603.002035471941
2013-01-10,11345.434720742585,6184.925376618237,7063.027520903862,11345.434720742585,11345.434720742585,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.4161888567951127,-0.4161888567951127,-0.4161888567951127,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,-0.0020703100000027497,-0.0020703100000027497,-0.0020703100000027497,-0.0025315615102508614,-0.0025315615102508614,-0.0025315615102508614,0.0,0.0,0.0,0.0,0.0,0.0,6623.591214473151
2013-01-11,11346.62268908541,6157.600284156945,7035.717092697697,11346.62268908541,11346.62268908541,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.4188648214982961,-0.4188648214982961,-0.4188648214982961,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,-0.004992424843661816,-0.004992424843661816,-0.004992424843661816,-0.002285411369775236,-0.002285411369775236,-0.002285411369775236,0.0,0.0,0.0,0.0,0.0,0.0,6593.921601813133
2013-01-12,11347.810657428232,6225.87322381793,7104.3847678696075,11347.810657428232,11347.810657428232,-0.005281888477955547,-0.005281888477955547,-0.005281888477955547,-0.4115869852848591,-0.4115869852848591,-0.4115869852848591,-0.00812937,-0.00812937,-0.00812937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005875750812897402,-0.005875750812897402,-0.005875750812897402,-0.41098150091666436,-0.41098150091666436,-0.41098150091666436,-8.655063432086774e-05,-8.655063432086774e-05,-8.655063432086774e-05,0.0721155460392896,0.0721155460392896,0.0721155460392896,-0.4269036,-0.4269036,-0.4269036,-0.040589731528826285,-0.040589731528826285,-0.040589731528826285,0.0,0.0,0.0,0.0031643601298514505,0.0031643601298514505,0.0031643601298514505,0.0027327004871828173,0.0027327004871828173,0.0027327004871828173,-0.002127216118988097,-0.002127216118988097,-0.002127216118988097,0.0,0.0,0.0,0.0,0.0,0.0,6684.070401320257
