ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_of_week,day_of_week_lower,day_of_week_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,is_holiday,is_holiday_lower,is_holiday_upper,is_month_end,is_month_end_lower,is_month_end_upper,is_month_start,is_month_start_lower,is_month_start_upper,is_perishable,is_perishable_lower,is_perishable_upper,is_weekend,is_weekend_lower,is_weekend_upper,month,month_lower,month_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,onpromotion,onpromotion_lower,onpromotion_upper,sales_per_transaction,sales_per_transaction_lower,sales_per_transaction_upper,shelf_life_days,shelf_life_days_lower,shelf_life_days_upper,transactions,transactions_lower,transactions_upper,transactions_missing,transactions_missing_lower,transactions_missing_upper,week,week_lower,week_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,zero_sales,zero_sales_lower,zero_sales_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2013-01-02,-10.2453309340625,-506.81409525000663,353.1781181128327,-10.2453309340625,-10.2453309340625,-0.03054946532574004,-0.03054946532574004,-0.03054946532574004,6.8154428552941,6.8154428552941,6.8154428552941,-0.0866088,-0.0866088,-0.0866088,0.0,0.0,0.0,0.0,0.0,0.0,0.171393,0.171393,0.171393,0.0,0.0,0.0,-0.049463176892329416,-0.049463176892329416,-0.049463176892329416,7.019777889352977,7.019777889352977,7.019777889352977,0.013816004517505573,0.013816004517505573,0.013816004517505573,3.0895043694392688,3.0895043694392688,3.0895043694392688,4.284835,4.284835,4.284835,-0.5262020792927032,-0.5262020792927032,-0.5262020792927032,0.0,0.0,0.0,-0.05128199715190221,-0.05128199715190221,-0.05128199715190221,0.08973858198976498,0.08973858198976498,0.08973858198976498,0.11459645206911181,0.11459645206911181,0.11459645206911181,0.0,0.0,0.0,0.0,0.0,0.0,-82.16527849409852
2013-01-03,-10.18838921558163,-562.4348150859586,349.9753957658502,-10.18838921558163,-10.18838921558163,-0.03054946532574004,-0.03054946532574004,-0.03054946532574004,6.8154428552941,6.8154428552941,6.8154428552941,-0.0866088,-0.0866088,-0.0866088,0.0,0.0,0.0,0.0,0.0,0.0,0.171393,0.171393,0.171393,0.0,0.0,0.0,-0.049463176892329416,-0.049463176892329416,-0.049463176892329416,6.906386053476489,6.906386053476489,6.906386053476489,0.013816004517505573,0.013816004517505573,0.013816004517505573,3.0895043694392688,3.0895043694392688,3.0895043694392688,4.284835,4.284835,4.284835,-0.5262020792927032,-0.5262020792927032,-0.5262020792927032,0.0,0.0,0.0,-0.05128199715190221,-0.05128199715190221,-0.05128199715190221,0.009569900000054789,0.009569900000054789,0.009569900000054789,0.0813732981823343,0.0813732981823343,0.0813732981823343,0.0,0.0,0.0,0.0,0.0,0.0,-80.55333840146487
2013-01-04,-10.131447497100757,-555.1540928995668,404.25173159905285,-10.131447497100757,-10.131447497100757,-0.03054946532574004,-0.03054946532574004,-0.03054946532574004,6.8154428552941,6.8154428552941,6.8154428552941,-0.0866088,-0.0866088,-0.0866088,0.0,0.0,0.0,0.0,0.0,0.0,0.171393,0.171393,0.171393,0.0,0.0,0.0,-0.049463176892329416,-0.049463176892329416,-0.049463176892329416,6.854910387984191,6.854910387984191,6.854910387984191,0.013816004517505573,0.013816004517505573,0.013816004517505573,3.0895043694392688,3.0895043694392688,3.0895043694392688,4.284835,4.284835,4.284835,-0.5262020792927032,-0.5262020792927032,-0.5262020792927032,0.0,0.0,0.0,-0.05128199715190221,-0.05128199715190221,-0.05128199715190221,-0.006391306032972881,-0.006391306032972881,-0.006391306032972881,0.04585883872306261,0.04585883872306261,0.04585883872306261,0.0,0.0,0.0,0.0,0.0,0.0,-79.58161219029316
2013-01-05,-10.074505778619885,-530.8413955417363,363.0338268796134,-10.074505778619885,-10.074505778619885,-0.03054946532574004,-0.03054946532574004,-0.03054946532574004,6.8154428552941,6.8154428552941,6.8154428552941,-0.0866088,-0.0866088,-0.0866088,0.0,0.0,0.0,0.0,0.0,0.0,0.171393,0.171393,0.171393,0.0,0.0,0.0,-0.049463176892329416,-0.049463176892329416,-0.049463176892329416,6.76735462353997,6.76735462353997,6.76735462353997,0.013816004517505573,0.013816004517505573,0.013816004517505573,3.0895043694392688,3.0895043694392688,3.0895043694392688,4.284835,4.284835,4.284835,-0.5262020792927032,-0.5262020792927032,-0.5262020792927032,0.0,0.0,0.0,-0.05128199715190221,-0.05128199715190221,-0.05128199715190221,-0.0565100918418721,-0.0565100918418721,-0.0565100918418721,0.008421860087741154,0.008421860087741154,0.008421860087741154,0.0,0.0,0.0,0.0,0.0,0.0,-78.25225903944332
2013-01-06,-10.017564060139012,-523.9748328595603,373.5981494849065,-10.017564060139012,-10.017564060139012,-0.03054946532574004,-0.03054946532574004,-0.03054946532574004,6.8154428552941,6.8154428552941,6.8154428552941,-0.0866088,-0.0866088,-0.0866088,0.0,0.0,0.0,0.0,0.0,0.0,0.171393,0.171393,0.171393,0.0,0.0,0.0,-0.049463176892329416,-0.049463176892329416,-0.049463176892329416,6.842335011983049,6.842335011983049,6.842335011983049,0.013816004517505573,0.013816004517505573,0.013816004517505573,3.0895043694392688,3.0895043694392688,3.0895043694392688,4.284835,4.284835,4.284835,-0.5262020792927032,-0.5262020792927032,-0.5262020792927032,0.0,0.0,0.0,-0.05128199715190221,-0.05128199715190221,-0.05128199715190221,0.057416957253370406,0.057416957253370406,0.057416957253370406,-0.030524800564422826,-0.030524800564422826,-0.030524800564422826,0.0,0.0,0.0,0.0,0.0,0.0,-78.56109336361123
2013-01-07,-9.96062234165814,-539.6117134971507,374.68998734119407,-9.96062234165814,-9.96062234165814,-0.03054946532574004,-0.03054946532574004,-0.03054946532574004,6.8154428552941,6.8154428552941,6.8154428552941,-0.0866088,-0.0866088,-0.0866088,0.0,0.0,0.0,0.0,0.0,0.0,0.171393,0.171393,0.171393,0.0,0.0,0.0,-0.049463176892329416,-0.049463176892329416,-0.049463176892329416,6.683129273003685,6.683129273003685,6.683129273003685,0.013816004517505573,0.013816004517505573,0.013816004517505573,3.0895043694392688,3.0895043694392688,3.0895043694392688,4.284835,4.284835,4.284835,-0.5262020792927032,-0.5262020792927032,-0.5262020792927032,0.0,0.0,0.0,-0.05128199715190221,-0.05128199715190221,-0.05128199715190221,-0.061782519451712384,-0.061782519451712384,-0.061782519451712384,-0.07053106283870406,-0.07053106283870406,-0.07053106283870406,0.0,0.0,0.0,0.0,0.0,0.0,-76.52874909052817
2013-01-08,-9.903680623177268,-509.9268457871797,397.1755151097312,-9.903680623177268,-9.903680623177268,-0.03054946532574004,-0.03054946532574004,-0.03054946532574004,6.8154428552941,6.8154428552941,6.8154428552941,-0.0866088,-0.0866088,-0.0866088,0.0,0.0,0.0,0.0,0.0,0.0,0.171393,0.171393,0.171393,0.0,0.0,0.0,-0.049463176892329416,-0.049463176892329416,-0.049463176892329416,6.672283934078235,6.672283934078235,6.672283934078235,0.013816004517505573,0.013816004517505573,0.013816004517505573,3.0895043694392688,3.0895043694392688,3.0895043694392688,4.284835,4.284835,4.284835,-0.5262020792927032,-0.5262020792927032,-0.5262020792927032,0.0,0.0,0.0,-0.05128199715190221,-0.05128199715190221,-0.05128199715190221,-0.03204152191654135,-0.03204152191654135,-0.03204152191654135,-0.11111739929932354,-0.11111739929932354,-0.11111739929932354,0.0,0.0,0.0,0.0,0.0,0.0,-75.98384973344487
2013-01-09,-9.846738904696398,-517.1704359365908,381.0792162939747,-9.846738904696398,-9.846738904696398,-0.03054946532574004,-0.03054946532574004,-0.03054946532574004,6.8154428552941,6.8154428552941,6.8154428552941,-0.0866088,-0.0866088,-0.0866088,0.0,0.0,0.0,0.0,0.0,0.0,0.171393,0.171393,0.171393,0.0,0.0,0.0,-0.049463176892329416,-0.049463176892329416,-0.049463176892329416,6.753397978855931,6.753397978855931,6.753397978855931,0.013816004517505573,0.013816004517505573,0.013816004517505573,3.0895043694392688,3.0895043694392688,3.0895043694392688,4.284835,4.284835,4.284835,-0.5262020792927032,-0.5262020792927032,-0.5262020792927032,0.0,0.0,0.0,-0.05128199715190221,-0.05128199715190221,-0.05128199715190221,0.08973858198959295,0.08973858198959295,0.08973858198959295,-0.15178345842776264,-0.15178345842776264,-0.15178345842776264,0.0,0.0,0.0,0.0,0.0,0.0,-76.34568552199512
2013-01-10,-9.789797186215525,-554.8913250978485,412.6520942050529,-9.789797186215525,-9.789797186215525,-0.03054946532574004,-0.03054946532574004,-0.03054946532574004,6.8154428552941,6.8154428552941,6.8154428552941,-0.0866088,-0.0866088,-0.0866088,0.0,0.0,0.0,0.0,0.0,0.0,0.171393,0.171393,0.171393,0.0,0.0,0.0,-0.049463176892329416,-0.049463176892329416,-0.049463176892329416,6.632995426258689,6.632995426258689,6.632995426258689,0.013816004517505573,0.013816004517505573,0.013816004517505573,3.0895043694392688,3.0895043694392688,3.0895043694392688,4.284835,4.284835,4.284835,-0.5262020792927032,-0.5262020792927032,-0.5262020792927032,0.0,0.0,0.0,-0.05128199715190221,-0.05128199715190221,-0.05128199715190221,0.009569899999935016,0.009569899999935016,0.009569899999935016,-0.19201732903534652,-0.19201732903534652,-0.19201732903534652,0.0,0.0,0.0,0.0,0.0,0.0,-74.72547714638328
2013-01-11,-9.732855467734653,-507.51566302949016,426.28393978830945,-9.732855467734653,-9.732855467734653,-0.03054946532574004,-0.03054946532574004,-0.03054946532574004,6.8154428552941,6.8154428552941,6.8154428552941,-0.0866088,-0.0866088,-0.0866088,0.0,0.0,0.0,0.0,0.0,0.0,0.171393,0.171393,0.171393,0.0,0.0,0.0,-0.049463176892329416,-0.049463176892329416,-0.049463176892329416,6.577746307457733,6.577746307457733,6.577746307457733,0.013816004517505573,0.013816004517505573,0.013816004517505573,3.0895043694392688,3.0895043694392688,3.0895043694392688,4.284835,4.284835,4.284835,-0.5262020792927032,-0.5262020792927032,-0.5262020792927032,0.0,0.0,0.0,-0.05128199715190221,-0.05128199715190221,-0.05128199715190221,-0.006391306033053275,-0.006391306033053275,-0.006391306033053275,-0.2313052418033139,-0.2313052418033139,-0.2313052418033139,0.0,0.0,0.0,0.0,0.0,0.0,-73.75310958164609
